id,target,feature01,feature02,feature03,feature04,feature05,feature06,feature07,feature08,feature09,feature10,feature10.1,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23
219,131500,2.0,504.0,0,1039.0,1039,6,1039,5,4,1965,1,,,red,0,,bad,3,1,4,2010,1,0,1965
220,121500,2.0,528.0,0,1392.0,1392,5,1392,5,6,1957,1,,,red,1,good,bad,3,1,5,2010,1,0,1996
221,125000,1.0,336.0,0,912.0,912,5,912,5,5,1967,1,,dog,red,1,okay,bad,3,1,5,2010,0,0,1967
222,154000,1.0,270.0,0,1060.0,1060,6,1060,5,8,1968,1,,dog,red,1,bad,good,3,1,5,2010,0,0,2001
223,137900,1.0,416.0,0,864.0,892,5,892,5,7,1966,1,,,red,0,,good,3,1,6,2010,0,0,2008
224,158000,1.0,299.0,0,663.0,663,7,1352,6,7,1969,1,,dog,red,0,,bad,4,1,3,2010,1,689,1969
225,137250,1.0,280.0,0,864.0,864,4,864,5,5,1968,1,,,red,0,,bad,2,1,5,2010,0,0,1968
226,160250,2.0,591.0,0,1319.0,1373,5,1373,5,5,1978,1,,,red,2,bad,bad,3,1,5,2010,0,0,1978
227,163000,2.0,480.0,0,720.0,720,7,1440,5,5,1968,1,,dog,red,2,bad,bad,4,1,3,2010,1,720,1968
228,158900,2.0,440.0,0,672.0,672,6,1386,6,5,1978,2,,cat,red,1,bad,bad,3,1,4,2010,1,714,1978
229,328000,2.0,533.0,0,1306.0,1306,7,2260,7,5,1996,2,,,red,0,,good,3,1,4,2010,1,954,1997
230,270000,2.0,690.0,0,1420.0,1483,4,1483,7,7,1977,1,,,red,2,bad,bad,1,1,4,2010,1,0,2001
231,85000,2.0,440.0,0,660.0,756,4,756,4,4,1927,1,,,red,0,,bad,2,1,6,2010,0,0,1950
232,128000,2.0,436.0,0,1067.0,1067,4,1067,4,7,1950,2,,,red,0,,good,2,1,2,2010,0,0,1995
233,260000,2.0,586.0,0,1332.0,1332,4,1524,7,6,1979,0,,,red,1,bad,good,0,1,4,2010,1,192,1979
234,230000,2.0,522.0,0,1117.0,1117,8,1981,6,5,1978,2,,,red,1,bad,good,4,1,5,2010,1,864,1992
235,124000,1.0,480.0,0,972.0,1052,8,1610,3,4,1938,2,,,blue,1,good,okay,4,1,6,2010,0,558,1990
236,83000,1.0,366.0,0,458.0,835,5,835,5,5,1920,1,,,red,0,,bad,2,1,5,2010,0,0,1950
237,144500,1.0,467.0,0,663.0,1074,6,1074,6,7,1950,1,,dog,red,1,bad,good,3,1,6,2010,0,0,1987
238,129000,1.0,596.0,0,1144.0,1144,6,1144,5,6,1956,1,,,red,0,,bad,3,1,6,2010,0,0,1956
239,127000,1.0,209.0,0,756.0,1169,8,1531,4,6,1947,1,,dog,red,1,bad,bad,3,1,6,2010,0,0,1979
240,128000,1.0,366.0,0,1172.0,1172,5,1172,5,7,1954,1,,,red,0,,bad,3,1,6,2010,0,0,1998
241,186000,2.0,460.0,0,1212.0,1212,6,1212,6,5,2009,2,,,red,0,,good,3,1,3,2010,0,0,2009
242,308030,2.0,572.0,0,1508.0,1508,5,1508,7,5,2009,1,,,red,2,bad,good,1,1,1,2010,0,0,2010
243,114000,2.0,504.0,0,1250.0,1298,5,1298,5,3,1964,2,,,red,0,,bad,3,1,6,2010,0,0,1964
244,84900,1.0,308.0,0,0.0,930,6,930,4,7,1946,1,,,red,0,,good,2,1,4,2010,0,0,2006
245,178000,2.0,476.0,0,741.0,977,7,1732,6,5,1985,2,,,red,1,bad,good,3,1,6,2010,1,755,1985
246,270000,2.0,528.0,0,1433.0,1433,4,1433,7,5,1987,1,,dog,red,2,bad,good,1,1,6,2010,1,0,1987
247,218000,4.0,1017.0,0,946.0,964,8,1802,6,7,1993,2,,,red,1,good,good,3,1,5,2010,1,838,1993
248,236000,2.0,574.0,0,1050.0,1062,8,1949,7,5,1993,2,,cat,red,1,bad,good,3,1,6,2010,1,887,1994
249,147000,2.0,564.0,0,936.0,996,5,996,6,6,1992,1,,,red,0,,good,2,1,4,2010,0,0,1992
250,245350,3.0,776.0,0,1694.0,1694,7,1694,8,5,2008,2,,,red,0,,good,3,1,2,2010,0,0,2008
251,206000,2.0,632.0,0,1187.0,1208,6,1208,7,5,2006,2,,,red,0,,good,2,1,2,2010,0,0,2006
252,198900,3.0,740.0,0,1226.0,1226,6,1226,7,5,2009,2,,,red,0,,good,3,1,5,2010,0,0,2009
253,187000,2.0,615.0,0,1222.0,1222,6,1222,7,5,2010,2,,,red,0,,good,2,1,3,2010,0,0,2010
254,320000,3.0,594.0,0,1673.0,1699,11,3222,7,5,1990,3,,,red,2,bad,good,5,1,5,2010,0,1523,1990
255,138500,2.0,484.0,0,676.0,831,6,1445,6,8,1900,2,,,red,0,,bad,3,1,3,2010,0,614,1993
256,155000,2.0,440.0,0,1010.0,1052,6,1052,6,7,1971,1,,dog,red,0,,bad,3,1,6,2010,0,0,1971
257,159000,2.0,580.0,0,870.0,965,4,965,5,5,1996,1,,cat,red,0,,bad,2,1,7,2010,0,0,1996
258,191000,2.0,513.0,0,878.0,892,8,1692,7,5,1997,2,,,red,1,bad,bad,3,1,4,2010,1,800,1998
259,200500,2.0,523.0,0,804.0,804,7,1682,6,5,1998,2,,,red,0,,good,3,1,6,2010,1,878,1998
260,150000,1.0,308.0,0,1026.0,1026,5,1026,5,8,1977,1,,dog,red,0,,bad,3,1,6,2010,1,0,2004
261,161750,1.0,299.0,0,689.0,689,6,1392,6,7,1977,1,,dog,red,0,,bad,3,1,3,2010,1,703,1977
262,128200,1.0,308.0,0,894.0,894,5,894,5,6,1976,1,,dog,red,0,,bad,3,1,2,2010,0,0,1976
263,127000,2.0,484.0,0,876.0,876,5,876,5,6,1972,1,,dog,red,0,,bad,3,1,6,2010,0,0,1972
264,318000,3.0,850.0,0,1978.0,1978,8,1978,8,5,2003,2,,,red,1,good,good,3,1,5,2010,1,0,2003
265,272000,2.0,670.0,0,1581.0,1601,6,1601,8,5,2001,2,,dog,red,1,bad,good,3,1,5,2010,0,0,2002
266,237000,2.0,613.0,0,941.0,941,7,1829,7,6,2003,2,,,red,1,bad,good,3,1,1,2010,1,888,2003
267,240000,2.0,621.0,0,1040.0,1044,9,2098,7,5,1997,2,,,red,1,bad,good,4,1,4,2010,1,1054,1997
268,224900,2.0,598.0,0,1649.0,1661,6,1661,7,5,1998,2,,,red,0,,good,3,1,5,2010,0,0,1998
269,143750,2.0,420.0,0,848.0,848,4,848,6,5,2003,1,,,red,0,,good,1,1,4,2010,0,0,2003
270,143000,2.0,420.0,0,848.0,848,3,848,6,5,2004,1,,,red,0,,good,1,1,5,2010,0,0,2004
271,232000,2.0,502.0,0,1657.0,1668,8,1668,8,5,2003,2,,,red,1,bad,good,3,1,5,2010,0,0,2003
272,213000,2.0,606.0,0,1473.0,1484,7,1484,7,5,2004,2,,,red,0,,good,3,1,5,2010,0,0,2005
273,185500,2.0,494.0,0,1414.0,1414,6,1414,7,5,2004,2,,,red,0,,good,3,1,5,2010,0,0,2004
274,84900,1.0,240.0,0,0.0,640,5,640,3,6,1945,1,,,red,0,,bad,2,1,4,2010,0,0,2007
275,155891,1.0,319.0,0,381.0,992,6,992,5,6,1954,1,,dog,red,0,,bad,3,1,1,2010,0,0,1954
276,100000,0.0,0.0,0,0.0,1664,8,1664,5,5,1965,2,,,red,0,,bad,4,2,5,2010,0,0,1965
277,144000,1.0,336.0,0,1196.0,1196,6,1196,5,6,1968,1,,dog,red,0,,bad,3,1,6,2010,0,0,1968
278,64000,2.0,480.0,0,744.0,792,5,1120,4,5,1948,1,,,green,0,,okay,2,1,6,2010,0,328,1950
279,125200,1.0,352.0,0,1008.0,1096,5,1096,6,6,1975,1,,,red,1,okay,bad,3,1,6,2010,0,0,1975
280,107000,2.0,672.0,0,1029.0,1117,6,1117,6,5,1976,1,,dog,red,1,bad,bad,3,1,3,2010,0,0,1976
281,90000,0.0,0.0,0,960.0,960,5,960,4,5,1958,1,,dog,red,0,,bad,3,1,5,2010,0,0,1958
282,140000,2.0,440.0,0,1121.0,1121,5,1121,4,5,2003,2,,,red,0,,bad,2,1,3,2010,0,0,2004
283,113000,1.0,220.0,0,735.0,798,7,1487,6,4,1945,1,,dog,blue,1,good,bad,3,1,4,2010,1,689,1950
284,80000,1.0,280.0,0,672.0,672,5,924,4,4,1941,1,,dog,blue,0,,okay,2,1,7,2010,0,252,1950
285,144500,1.0,364.0,0,1216.0,1526,7,1526,5,6,1957,1,,,blue,1,good,bad,4,1,5,2010,0,0,2002
286,104000,1.0,260.0,0,1107.0,1296,5,1296,5,6,1924,2,,dog,blue,1,good,okay,2,1,5,2010,0,0,1999
287,128000,1.0,216.0,0,806.0,841,6,1647,6,4,1915,1,,,green,0,,okay,4,1,5,2010,1,806,1950
288,58500,1.0,200.0,0,864.0,864,5,864,3,3,1914,1,Grvl,,green,0,,bad,2,1,6,2010,0,0,1950
289,127000,1.0,308.0,0,1026.0,1026,6,1691,5,6,1924,2,Pave,,red,1,good,good,3,1,5,2010,0,665,1950
290,126000,2.0,399.0,0,856.0,856,4,856,6,6,1939,1,,,red,1,good,bad,2,1,3,2010,0,0,1950
291,160000,0.0,0.0,0,0.0,862,10,2650,4,6,1967,3,Pave,,red,0,,bad,6,2,2,2010,0,1788,1967
292,100000,0.0,0.0,0,894.0,894,7,1666,5,2,1931,1,,,red,1,good,bad,3,1,5,2010,0,772,1950
293,169000,1.0,336.0,0,804.0,1699,10,2447,6,7,1919,2,,,red,1,good,good,4,1,3,2010,0,748,1990
294,257500,1.0,312.0,0,1528.0,1225,8,2133,7,6,1941,1,,,red,2,bad,bad,4,1,7,2010,1,908,1985
295,215000,2.0,484.0,0,1032.0,1102,11,2177,5,6,1950,2,,,red,0,,bad,5,2,3,2010,1,1075,1991
296,266500,1.0,252.0,0,1152.0,1188,9,2340,7,9,1941,2,,cat,red,2,good,good,4,1,5,2010,0,1152,2006
297,335000,2.0,567.0,0,1902.0,1902,7,1902,7,8,1959,2,,,red,2,bad,amazing,3,1,5,2010,0,0,2002
298,203135,2.0,473.0,0,423.0,896,6,1652,7,6,1994,2,,,red,0,,good,3,1,6,2010,1,756,2007
299,185000,2.0,598.0,0,982.0,1034,4,1034,8,6,1989,1,,,red,1,bad,good,1,1,4,2010,0,0,1989
300,162500,2.0,531.0,0,1191.0,1191,5,1191,8,5,1989,2,,,red,1,bad,good,2,1,3,2010,0,0,1989
301,289000,2.0,484.0,0,1501.0,1801,6,1801,7,8,1959,2,,cow,red,2,bad,bad,1,1,3,2010,0,0,1997
302,125500,1.0,240.0,0,796.0,796,7,1154,4,8,1922,1,,dog,red,0,,good,3,1,5,2010,0,358,2007
303,82000,1.0,200.0,0,480.0,540,4,540,2,5,1941,1,,,red,0,,bad,1,1,4,2010,0,0,1950
304,110000,1.0,625.0,0,629.0,727,5,1107,6,5,1921,1,,dog,red,0,,bad,2,1,4,2010,0,380,1975
305,68400,2.0,528.0,0,698.0,698,6,1128,4,4,1920,1,,,blue,0,,bad,2,1,4,2010,0,430,1950
306,102776,1.0,384.0,0,859.0,859,7,1178,4,7,1900,1,Pave,,red,0,,bad,2,1,1,2010,0,319,1950
307,55993,2.0,504.0,0,540.0,1044,4,1044,5,5,1952,1,,,blue,0,,okay,2,1,6,2010,0,0,1952
308,50138,1.0,330.0,0,756.0,952,5,952,4,7,1896,1,,,red,0,,bad,3,1,6,2010,0,0,1950
309,246000,2.0,525.0,0,1594.0,1646,5,1646,8,5,2004,2,,,red,1,good,good,2,1,5,2010,0,0,2005
310,254900,3.0,741.0,0,1049.0,1036,8,1916,8,5,1998,2,,,red,1,bad,good,3,1,5,2010,1,880,1999
311,190000,2.0,473.0,0,1243.0,1285,6,1285,6,7,1977,2,,cat,red,1,okay,good,3,1,5,2010,0,0,1977
312,201000,2.0,573.0,0,1560.0,1560,7,1560,7,5,2003,2,,,red,0,,good,3,1,4,2010,0,0,2003
313,169900,3.0,888.0,0,1012.0,1034,6,1034,6,5,1976,1,,,red,0,,bad,3,1,5,2010,0,0,1976
314,170000,2.0,776.0,0,1958.0,2048,9,2048,6,5,1976,3,,,red,0,,bad,5,2,3,2010,0,0,1976
315,160000,2.0,572.0,0,747.0,1687,7,1687,5,5,1948,1,,,red,2,bad,bad,3,1,6,2010,0,0,1950
316,220000,3.0,660.0,0,1336.0,1346,6,1346,7,5,2008,2,,,red,1,bad,good,3,1,5,2010,0,0,2008
317,179781,2.0,520.0,0,1214.0,1214,6,1214,7,5,2009,2,,,red,0,,good,2,1,1,2010,0,0,2010
318,174000,2.0,400.0,0,384.0,744,7,1444,5,5,2006,2,,,red,0,,bad,3,1,4,2010,1,700,2007
319,269500,3.0,680.0,0,774.0,774,8,1968,8,5,2009,2,,,red,1,good,amazing,4,1,5,2010,1,1194,2010
320,214900,2.0,510.0,0,817.0,824,8,1894,7,5,2002,2,,,red,1,good,good,4,1,2,2010,1,1070,2003
321,202900,2.0,431.0,0,967.0,993,9,1908,8,5,2002,2,,,red,0,,good,4,1,4,2010,1,915,2002
322,378500,3.0,746.0,0,2002.0,2018,10,2018,9,5,2008,2,,,red,1,good,amazing,3,1,5,2010,0,0,2009
323,169000,2.0,528.0,0,1068.0,1264,7,1264,5,5,1965,1,,,red,1,bad,bad,2,1,6,2010,0,0,1977
324,173500,2.0,624.0,0,1430.0,1430,7,1430,5,5,2004,2,,,red,0,,good,3,1,3,2010,0,0,2005
325,139000,0.0,0.0,0,912.0,912,8,1824,6,5,1971,2,,,red,0,,bad,4,2,4,2010,2,912,1971
326,166500,2.0,686.0,0,1344.0,1344,7,1344,5,5,1999,2,,,red,1,good,bad,3,1,6,2010,0,0,1999
327,83500,1.0,286.0,0,546.0,546,6,1092,4,5,1973,1,,,red,0,,bad,3,1,5,2010,1,546,1973
328,119500,1.0,253.0,0,945.0,945,5,945,5,6,1973,1,,,red,1,horrible,bad,2,1,5,2010,0,0,1973
329,85000,1.0,336.0,0,536.0,536,4,1112,5,3,1976,1,,,red,0,,bad,3,1,4,2010,1,576,1976
330,76000,0.0,0.0,0,546.0,546,5,1092,4,7,1970,1,,,red,0,,bad,3,1,3,2010,1,546,1970
331,75500,0.0,0.0,0,630.0,630,3,630,4,6,1972,1,,,red,0,,bad,1,1,5,2010,0,0,1972
332,88250,0.0,0.0,0,546.0,546,5,1092,4,4,1970,1,,,red,0,,bad,3,1,6,2010,1,546,1970
333,85500,1.0,286.0,0,546.0,546,5,1092,4,6,1972,1,,,red,0,,bad,3,1,6,2010,1,546,1972
334,130000,1.0,352.0,0,864.0,874,5,874,5,7,1971,1,,,red,0,,bad,3,1,6,2010,0,0,2004
335,157900,1.0,312.0,0,1188.0,1188,6,1188,5,7,1962,1,,,red,0,,bad,3,1,4,2010,0,0,1962
336,149900,2.0,495.0,0,833.0,833,5,833,5,7,1984,1,,dog,red,0,,good,2,1,4,2010,0,0,1984
337,159000,2.0,616.0,0,1216.0,1216,10,2432,5,2,1985,4,,,red,0,,bad,4,2,2,2010,2,1216,1986
338,136000,2.0,576.0,0,624.0,624,6,1274,5,5,1991,1,,cow,red,0,,bad,3,1,3,2010,1,650,1991
339,161000,1.0,275.0,0,864.0,864,8,1479,5,5,1969,2,,,red,0,,bad,5,1,4,2010,0,615,1969
340,285000,2.0,482.0,0,1679.0,1803,6,1803,8,5,1994,2,,cow,red,2,bad,good,3,1,2,2010,1,0,1995
341,231000,2.0,616.0,0,1152.0,1152,7,1797,6,5,1993,2,,,red,1,okay,good,3,1,3,2010,1,645,1994
342,124500,1.0,502.0,0,882.0,882,5,882,6,5,1956,1,,,red,0,,bad,2,1,10,2009,0,0,1956
343,157000,2.0,528.0,0,1434.0,1434,7,1434,6,5,1974,2,,,red,1,good,bad,4,1,6,2009,0,0,1974
344,345000,2.0,538.0,0,1952.0,2000,9,2704,8,7,1972,2,,dog,red,3,bad,amazing,4,1,7,2009,1,704,1995
345,189500,2.0,470.0,0,945.0,945,7,1608,6,5,1997,2,,,red,1,bad,bad,3,1,7,2009,1,663,1997
346,270000,3.0,632.0,0,1008.0,1008,9,2283,8,5,2003,2,,,red,1,good,good,4,1,8,2009,1,1275,2003
347,189000,2.0,390.0,0,384.0,958,7,1628,7,5,1996,2,,,red,1,bad,bad,3,1,6,2009,1,670,1997
348,377500,3.0,758.0,0,1746.0,1746,7,1746,9,5,2006,2,,,red,2,good,amazing,3,1,10,2009,0,0,2007
349,168500,2.0,400.0,0,384.0,804,7,1474,7,5,1995,2,,,red,1,bad,bad,3,1,5,2009,1,670,1996
350,375000,2.0,564.0,0,2208.0,2522,8,2522,8,5,2004,2,,,red,1,good,good,1,1,11,2009,0,0,2005
351,278000,2.0,499.0,0,1501.0,1659,5,1659,8,5,2000,2,,,red,1,amazing,amazing,2,1,10,2009,0,0,2000
352,240000,2.0,495.0,0,1418.0,1478,5,1478,8,5,1998,2,,,red,0,,bad,2,1,7,2009,0,0,1998
353,239500,2.0,528.0,0,1587.0,1734,6,1734,8,5,1995,2,,,red,0,,good,2,1,9,2009,0,0,1996
354,177500,2.0,396.0,0,384.0,751,7,1382,7,5,1998,2,,,red,1,bad,bad,3,1,2,2009,1,631,1998
355,185000,2.0,427.0,0,832.0,885,7,1718,7,5,1998,2,,,red,1,bad,bad,3,1,12,2009,1,833,1998
356,191000,2.0,440.0,0,952.0,952,7,1636,6,5,1998,2,,,red,1,bad,bad,3,1,10,2009,1,684,1999
357,178000,2.0,380.0,0,799.0,799,7,1571,6,7,1993,2,,,red,1,bad,bad,3,1,5,2009,1,772,1994
358,185000,2.0,420.0,0,680.0,680,6,1470,6,8,1993,2,,,red,1,bad,bad,3,1,4,2009,1,790,1993
359,181316,2.0,409.0,0,707.0,707,7,1516,6,5,1994,2,,,red,1,bad,good,3,1,7,2009,1,809,1995
360,166000,2.0,430.0,0,1181.0,1190,6,1190,6,5,1993,2,,,red,1,bad,good,3,1,11,2009,0,0,1993
361,178000,2.0,389.0,0,808.0,808,7,1593,6,5,1992,2,,dog,red,1,bad,bad,3,1,12,2009,1,785,1993
362,174000,2.0,343.0,0,702.0,702,6,1481,6,5,1994,2,,,red,1,bad,bad,3,1,3,2009,1,779,1995
363,173000,2.0,400.0,0,1158.0,1167,6,1167,6,6,1992,2,,,red,0,,good,3,1,7,2009,0,0,1992
364,225000,2.0,490.0,0,978.0,1005,9,1983,7,5,1999,2,,,red,1,bad,good,3,1,5,2009,1,978,1999
365,180500,2.0,500.0,0,1424.0,1442,5,1442,7,5,1990,2,,,red,0,,bad,3,1,5,2009,0,0,1990
366,187500,2.0,565.0,0,1220.0,1360,4,1360,8,5,1984,1,,,red,1,amazing,good,1,1,8,2009,0,0,1984
367,501837,3.0,1166.0,0,2216.0,2234,9,2234,9,5,2008,2,,,red,1,good,amazing,1,1,7,2009,0,0,2009
368,372500,3.0,834.0,0,2046.0,2046,7,2046,8,5,2008,2,,,red,1,good,good,3,1,7,2009,1,0,2008
369,260000,2.0,430.0,0,1530.0,1530,7,1530,7,5,2005,2,,,red,1,good,good,3,1,6,2009,0,0,2005
370,185000,2.0,567.0,0,1122.0,946,6,1934,5,6,1977,2,,,red,1,bad,bad,3,1,7,2009,1,988,1977
371,260000,2.0,484.0,0,845.0,1153,10,2353,7,7,1980,2,,cat,red,1,bad,amazing,4,1,8,2009,1,1200,1980
372,181000,2.0,435.0,0,1362.0,1586,7,1586,6,5,1979,2,,,red,1,bad,bad,3,1,1,2009,0,0,1998
373,82500,2.0,544.0,0,1386.0,1411,6,1411,7,5,1977,2,,,red,1,bad,bad,3,1,4,2009,0,0,1977
374,215000,2.0,529.0,0,1602.0,1602,8,1602,6,7,1977,2,,,red,1,bad,good,3,1,6,2009,0,0,2000
375,154000,2.0,529.0,0,832.0,1154,8,2050,7,6,1978,2,,,red,1,bad,good,4,1,5,2009,1,896,1978
376,200000,2.0,484.0,0,1427.0,1671,7,1671,6,6,1978,2,,,red,1,bad,bad,3,1,8,2009,0,0,1986
377,249000,2.0,441.0,0,1043.0,1539,9,2673,7,7,1980,2,,,red,1,bad,good,4,1,8,2009,1,1134,1991
378,187500,2.0,588.0,0,1372.0,1472,6,1472,7,5,1980,2,,,red,2,bad,bad,3,1,6,2009,0,0,1980
379,184000,2.0,479.0,0,1140.0,1707,7,1707,6,5,1978,2,,,red,1,bad,bad,3,1,5,2009,0,0,1998
380,278000,2.0,542.0,0,2524.0,2524,9,2524,8,5,1981,2,,dog,red,1,good,good,4,1,7,2009,1,0,1981
381,157000,2.0,478.0,0,1271.0,1601,7,1601,7,5,1978,2,,,red,1,bad,bad,3,1,4,2009,0,0,1978
382,152000,2.0,479.0,0,1090.0,1370,6,1370,7,5,1976,2,,dog,red,1,bad,bad,3,1,6,2009,0,0,1976
383,197500,2.0,484.0,0,780.0,1088,9,1868,5,7,1976,2,,,red,1,bad,good,4,1,10,2009,1,780,1976
384,240900,2.0,581.0,0,926.0,1016,7,1884,7,5,2003,2,,,red,1,amazing,amazing,3,1,6,2009,1,868,2003
385,263435,2.0,552.0,0,832.0,832,8,1935,8,5,2009,2,,,red,0,,bad,3,1,12,2009,1,1103,2009
386,220000,2.0,588.0,0,1058.0,1058,7,1874,8,5,2000,2,,,red,1,bad,good,3,1,3,2009,1,816,2001
387,235000,2.0,565.0,0,972.0,972,7,1811,8,5,2002,2,,,red,1,good,good,3,1,10,2009,1,839,2002
388,213000,2.0,478.0,0,1621.0,1621,7,1621,5,7,1975,2,,,red,2,okay,bad,3,1,6,2009,0,0,1975
389,167900,2.0,528.0,0,1116.0,1116,6,1116,6,6,1974,2,,cow,red,1,bad,bad,3,1,4,2009,0,0,1974
390,158000,2.0,506.0,0,1176.0,1193,5,1193,7,5,1975,2,,,red,1,bad,bad,3,1,8,2009,0,0,1975
391,165000,2.0,478.0,0,1064.0,1350,7,1350,6,5,1974,2,,dog,red,1,bad,bad,3,1,8,2009,0,0,1974
392,158000,2.0,583.0,0,689.0,1378,7,2119,6,6,1972,2,,cat,red,1,bad,bad,3,1,8,2009,1,741,1972
393,136000,0.0,0.0,0,896.0,896,8,1792,5,5,1974,2,,,red,0,,bad,4,2,9,2009,2,896,1974
394,148500,2.0,902.0,0,1002.0,1002,5,1002,5,6,1970,1,,dog,red,0,,bad,3,1,8,2009,0,0,1970
395,156000,2.0,440.0,0,1026.0,1026,5,1026,6,8,1969,1,,,red,0,,good,3,1,7,2009,0,0,2005
396,128000,2.0,477.0,0,1180.0,1180,6,1180,5,5,1970,1,,,red,0,,bad,2,1,3,2009,1,0,1970
397,143000,1.0,336.0,0,1043.0,1050,6,1050,5,7,1971,1,,,red,0,,bad,3,1,7,2009,1,0,1971
398,76500,2.0,576.0,0,864.0,864,5,864,4,6,1970,1,,cat,red,0,,bad,3,1,9,2009,0,0,1970
399,120500,2.0,660.0,0,864.0,864,5,864,4,6,1970,1,,,red,0,,good,3,1,11,2009,0,0,1970
400,124500,2.0,463.0,0,864.0,864,5,864,4,7,1970,1,,,red,0,,bad,3,1,7,2009,0,0,1970
401,97000,2.0,576.0,0,864.0,864,4,864,4,6,1971,1,,,red,0,,bad,2,1,3,2009,0,0,1971
402,130000,2.0,576.0,0,864.0,864,5,864,4,7,1971,1,,cow,red,0,,bad,3,1,7,2009,0,0,2006
403,111000,1.0,264.0,0,483.0,483,5,987,6,5,1973,1,,,red,0,,bad,2,1,7,2009,1,504,1973
404,125000,2.0,440.0,0,765.0,765,7,1365,5,6,1970,1,,,red,0,,bad,3,1,5,2009,1,600,1970
405,112000,1.0,280.0,0,630.0,630,6,1302,5,5,1971,2,,,red,0,,bad,3,1,5,2009,1,672,1971
406,97000,1.0,288.0,0,483.0,483,5,987,6,6,1972,1,,,red,0,,bad,2,1,7,2009,1,504,1972
407,118000,1.0,264.0,0,483.0,483,5,987,6,8,1972,1,,,red,0,,good,2,1,5,2009,1,504,2007
408,119500,1.0,264.0,0,630.0,630,6,1302,5,7,1972,2,,,red,0,,bad,3,1,2,2009,1,672,1972
409,143750,2.0,440.0,0,958.0,958,5,958,6,6,1976,2,,,red,0,,bad,2,1,10,2009,0,0,1976
410,146000,2.0,440.0,0,804.0,804,7,1548,6,5,1976,2,,,red,1,bad,bad,3,1,9,2009,1,744,1976
411,148500,2.0,440.0,0,855.0,855,7,1456,6,6,1976,2,,,red,1,bad,bad,3,1,7,2009,1,601,1976
412,123000,2.0,440.0,0,1057.0,1055,4,1055,7,5,1975,2,,,red,1,okay,bad,2,1,8,2009,0,0,1975
413,147000,2.0,440.0,0,855.0,855,6,1322,6,5,1974,2,,,red,1,okay,bad,3,1,6,2009,1,467,1974
414,137900,2.0,440.0,0,855.0,855,6,1456,6,5,1977,2,,,red,1,bad,bad,3,1,5,2009,1,601,1977
415,147000,2.0,440.0,0,804.0,804,7,1548,6,5,1978,2,,,red,1,bad,bad,3,1,7,2009,1,744,1978
416,148500,2.0,440.0,0,855.0,855,7,1441,6,6,1978,2,,,red,1,bad,bad,3,1,4,2009,1,586,1978
417,138000,2.0,440.0,0,855.0,855,6,1456,6,5,1978,2,,,red,1,bad,bad,3,1,4,2009,1,601,1978
418,128500,1.0,345.0,0,836.0,836,5,836,7,6,1976,1,,,red,0,,bad,2,1,10,2009,0,0,1976
419,100000,1.0,288.0,0,892.0,892,5,892,5,5,1967,1,,cow,red,0,,bad,3,1,7,2009,0,0,1967
420,148800,2.0,656.0,0,864.0,1120,5,1120,5,7,1966,1,,,red,1,bad,bad,3,1,7,2009,0,0,2004
421,337500,3.0,786.0,0,1700.0,1718,7,1718,10,5,2006,2,,,red,1,good,amazing,3,1,7,2009,0,0,2007
422,462000,3.0,754.0,0,1776.0,1794,10,2772,9,5,2007,3,,,red,3,good,amazing,4,1,6,2009,1,978,2007
423,485000,3.0,820.0,0,1926.0,1966,11,3140,9,5,2008,3,,,red,2,good,amazing,4,1,7,2009,1,1174,2009
424,555000,3.0,672.0,0,3094.0,2402,10,2402,10,5,2008,2,,,red,2,good,amazing,2,1,4,2009,0,0,2008
425,325000,2.0,840.0,0,1652.0,1652,6,1652,9,5,2006,2,,,red,2,amazing,amazing,2,1,11,2009,0,0,2007
426,256300,3.0,890.0,0,1566.0,1600,7,1600,8,5,2007,2,,,red,1,good,good,3,1,7,2009,0,0,2007
427,253293,3.0,1390.0,0,2042.0,2042,8,2042,8,5,2008,2,,,red,1,good,amazing,3,1,8,2009,1,0,2009
428,398800,3.0,864.0,0,1365.0,1365,8,2690,9,5,2009,2,,,red,1,good,amazing,3,1,7,2009,1,1325,2009
429,335000,3.0,836.0,0,1104.0,1130,10,2184,9,5,2008,2,,,red,1,good,amazing,3,1,7,2009,1,1054,2008
430,404000,3.0,896.0,0,2020.0,2020,7,2020,9,5,2008,2,,,red,1,good,amazing,3,1,5,2009,0,0,2008
431,402861,3.0,900.0,0,2006.0,2020,9,2020,10,5,2009,2,,,red,1,good,amazing,3,1,9,2009,1,0,2009
432,451950,3.0,842.0,0,1722.0,1728,10,2296,10,5,2008,2,,,red,1,good,amazing,3,1,6,2009,1,568,2008
433,610000,3.0,762.0,0,2630.0,2674,8,2674,10,5,2007,2,,,red,2,good,amazing,2,1,3,2009,1,0,2007
434,582933,3.0,1020.0,0,1734.0,1734,12,2822,9,5,2008,3,,,red,1,good,amazing,4,1,1,2009,1,1088,2009
435,360000,3.0,834.0,0,1736.0,1736,7,1736,9,5,2008,2,,,red,1,good,amazing,3,1,7,2009,0,0,2008
436,296000,3.0,932.0,0,1782.0,1782,7,1782,8,5,2004,2,,,red,2,good,good,3,1,4,2009,0,0,2005
437,409900,3.0,640.0,0,1508.0,1508,10,2520,8,5,2007,2,,,red,1,good,amazing,5,1,6,2009,1,1012,2007
